country,food_category,consumption,co2_emmission,alpha-3,id,total_co2_emission,total_consumption
Croatia,Pork,42.790000000000006,151.46,HRV,191,996.15,433.87
Croatia,Poultry,8.52,9.15,HRV,191,996.15,433.87
Croatia,Beef,12.41,382.95,HRV,191,996.15,433.87
Croatia,Lamb & Goat,1.71,59.88,HRV,191,996.15,433.87
Croatia,Fish,15.83,25.28,HRV,191,996.15,433.87
Croatia,Eggs,8.48,7.79,HRV,191,996.15,433.87
Croatia,Milk - inc. cheese,231.02,329.06,HRV,191,996.15,433.87
Croatia,Wheat and Wheat Products,106.59,20.33,HRV,191,996.15,433.87
Croatia,Rice,2.64,3.38,HRV,191,996.15,433.87
Croatia,Soybeans,0.0,0.0,HRV,191,996.15,433.87
Croatia,Nuts inc. Peanut Butter,3.88,6.87,HRV,191,996.15,433.87
Belarus,Pork,40.37,142.89,BLR,112,960.22,321.53
Belarus,Poultry,31.29,33.61,BLR,112,960.22,321.53
Belarus,Beef,17.110000000000003,527.98,BLR,112,960.22,321.53
Belarus,Lamb & Goat,0.11,3.85,BLR,112,960.22,321.53
Belarus,Fish,15.75,25.15,BLR,112,960.22,321.53
Belarus,Eggs,15.86,14.57,BLR,112,960.22,321.53
Belarus,Milk - inc. cheese,133.73,190.49,BLR,112,960.22,321.53
Belarus,Wheat and Wheat Products,60.48,11.53,BLR,112,960.22,321.53
Belarus,Rice,3.17,4.06,BLR,112,960.22,321.53
Belarus,Soybeans,0.3,0.14,BLR,112,960.22,321.53
Belarus,Nuts inc. Peanut Butter,3.36,5.95,BLR,112,960.22,321.53
Spain,Pork,48.92,173.15,ESP,724,988.47,407.96
Spain,Poultry,28.630000000000003,30.75,ESP,724,988.47,407.96
Spain,Beef,12.15,374.92,ESP,724,988.47,407.96
Spain,Lamb & Goat,2.16,75.64,ESP,724,988.47,407.96
Spain,Fish,28.83,46.03,ESP,724,988.47,407.96
Spain,Eggs,13.32,12.239999999999998,ESP,724,988.47,407.96
Spain,Milk - inc. cheese,164.29,234.01,ESP,724,988.47,407.96
Spain,Wheat and Wheat Products,93.88,17.9,ESP,724,988.47,407.96
Spain,Rice,8.32,10.65,ESP,724,988.47,407.96
Spain,Soybeans,0.02,0.01,ESP,724,988.47,407.96
Spain,Nuts inc. Peanut Butter,7.44,13.17,ESP,724,988.47,407.96
Paraguay,Pork,26.24,92.88,PRY,600,876.6700000000001,189.17
Paraguay,Poultry,6.39,6.859999999999999,PRY,600,876.6700000000001,189.17
Paraguay,Beef,19.81,611.2900000000001,PRY,600,876.6700000000001,189.17
Paraguay,Lamb & Goat,0.56,19.610000000000003,PRY,600,876.6700000000001,189.17
Paraguay,Fish,3.6,5.75,PRY,600,876.6700000000001,189.17
Paraguay,Eggs,18.83,17.3,PRY,600,876.6700000000001,189.17
Paraguay,Milk - inc. cheese,75.72,107.86,PRY,600,876.6700000000001,189.17
Paraguay,Wheat and Wheat Products,31.51,6.01,PRY,600,876.6700000000001,189.17
Paraguay,Rice,4.91,6.28,PRY,600,876.6700000000001,189.17
Paraguay,Soybeans,0.0,0.0,PRY,600,876.6700000000001,189.17
Paraguay,Nuts inc. Peanut Butter,1.6,2.83,PRY,600,876.6700000000001,189.17
New Caledonia,Pork,19.9,70.44000000000001,NCL,540,918.62,321.24
New Caledonia,Poultry,44.36,47.65,NCL,540,918.62,321.24
New Caledonia,Beef,16.07,495.89,NCL,540,918.62,321.24
New Caledonia,Lamb & Goat,1.95,68.29,NCL,540,918.62,321.24
New Caledonia,Fish,19.38,30.94,NCL,540,918.62,321.24
New Caledonia,Eggs,8.850000000000001,8.129999999999999,NCL,540,918.62,321.24
New Caledonia,Milk - inc. cheese,108.0,153.84,NCL,540,918.62,321.24
New Caledonia,Wheat and Wheat Products,81.75,15.59,NCL,540,918.62,321.24
New Caledonia,Rice,17.47,22.36,NCL,540,918.62,321.24
New Caledonia,Soybeans,0.55,0.25,NCL,540,918.62,321.24
New Caledonia,Nuts inc. Peanut Butter,2.96,5.24,NCL,540,918.62,321.24
South Africa,Pork,4.159999999999999,14.72,ZAF,710,892.4100000000001,212.41
South Africa,Poultry,37.57,40.36,ZAF,710,892.4100000000001,212.41
South Africa,Beef,18.03,556.37,ZAF,710,892.4100000000001,212.41
South Africa,Lamb & Goat,4.28,149.89,ZAF,710,892.4100000000001,212.41
South Africa,Fish,5.56,8.88,ZAF,710,892.4100000000001,212.41
South Africa,Eggs,7.21,6.619999999999999,ZAF,710,892.4100000000001,212.41
South Africa,Milk - inc. cheese,55.75,79.41000000000001,ZAF,710,892.4100000000001,212.41
South Africa,Wheat and Wheat Products,60.13,11.47,ZAF,710,892.4100000000001,212.41
South Africa,Rice,17.41,22.28,ZAF,710,892.4100000000001,212.41
South Africa,Soybeans,1.27,0.5700000000000001,ZAF,710,892.4100000000001,212.41
South Africa,Nuts inc. Peanut Butter,1.04,1.84,ZAF,710,892.4100000000001,212.41
Barbados,Pork,8.3,29.38,BRB,52,889.11,311.26
Barbados,Poultry,42.620000000000005,45.78,BRB,52,889.11,311.26
Barbados,Beef,13.13,405.16,BRB,52,889.11,311.26
Barbados,Lamb & Goat,4.08,142.88000000000002,BRB,52,889.11,311.26
Barbados,Fish,37.41,59.73,BRB,52,889.11,311.26
Barbados,Eggs,9.61,8.83,BRB,52,889.11,311.26
Barbados,Milk - inc. cheese,110.48,157.37,BRB,52,889.11,311.26
Barbados,Wheat and Wheat Products,65.71000000000001,12.53,BRB,52,889.11,311.26
Barbados,Rice,15.66,20.04,BRB,52,889.11,311.26
Barbados,Soybeans,0.1,0.05,BRB,52,889.11,311.26
Barbados,Nuts inc. Peanut Butter,4.159999999999999,7.359999999999999,BRB,52,889.11,311.26
Lithuania,Pork,45.67,161.65,LTU,440,868.9000000000001,555.01
Lithuania,Poultry,26.84,28.83,LTU,440,868.9000000000001,555.01
Lithuania,Beef,4.49,138.55,LTU,440,868.9000000000001,555.01
Lithuania,Lamb & Goat,0.24,8.4,LTU,440,868.9000000000001,555.01
Lithuania,Fish,42.39,67.67999999999999,LTU,440,868.9000000000001,555.01
Lithuania,Eggs,13.11,12.04,LTU,440,868.9000000000001,555.01
Lithuania,Milk - inc. cheese,295.46,420.85,LTU,440,868.9000000000001,555.01
Lithuania,Wheat and Wheat Products,121.59,23.19,LTU,440,868.9000000000001,555.01
Lithuania,Rice,3.07,3.93,LTU,440,868.9000000000001,555.01
Lithuania,Soybeans,0.02,0.01,LTU,440,868.9000000000001,555.01
Lithuania,Nuts inc. Peanut Butter,2.13,3.77,LTU,440,868.9000000000001,555.01
Turkey,Pork,0.01,0.04,TUR,792,897.01,433.21
Turkey,Poultry,18.78,20.17,TUR,792,897.01,433.21
Turkey,Beef,11.64,359.19,TUR,792,897.01,433.21
Turkey,Lamb & Goat,4.68,163.89,TUR,792,897.01,433.21
Turkey,Fish,5.58,8.91,TUR,792,897.01,433.21
Turkey,Eggs,8.2,7.53,TUR,792,897.01,433.21
Turkey,Milk - inc. cheese,193.94,276.25,TUR,792,897.01,433.21
Turkey,Wheat and Wheat Products,169.96,32.41,TUR,792,897.01,433.21
Turkey,Rice,10.739999999999998,13.739999999999998,TUR,792,897.01,433.21
Turkey,Soybeans,1.71,0.77,TUR,792,897.01,433.21
Turkey,Nuts inc. Peanut Butter,7.970000000000001,14.11,TUR,792,897.01,433.21
Estonia,Pork,29.68,105.05,EST,233,830.72,464.96000000000004
Estonia,Poultry,21.110000000000003,22.68,EST,233,830.72,464.96000000000004
Estonia,Beef,7.19,221.87,EST,233,830.72,464.96000000000004
Estonia,Lamb & Goat,0.44,15.41,EST,233,830.72,464.96000000000004
Estonia,Fish,12.78,20.41,EST,233,830.72,464.96000000000004
Estonia,Eggs,12.66,11.63,EST,233,830.72,464.96000000000004
Estonia,Milk - inc. cheese,284.85,405.74,EST,233,830.72,464.96000000000004
Estonia,Wheat and Wheat Products,89.36,17.04,EST,233,830.72,464.96000000000004
Estonia,Rice,2.56,3.28,EST,233,830.72,464.96000000000004
Estonia,Soybeans,0.04,0.02,EST,233,830.72,464.96000000000004
Estonia,Nuts inc. Peanut Butter,4.29,7.59,EST,233,830.72,464.96000000000004
Mexico,Pork,15.23,53.91,MEX,484,797.13,242.72
Mexico,Poultry,30.12,32.349999999999994,MEX,484,797.13,242.72
Mexico,Beef,15.33,473.05,MEX,484,797.13,242.72
Mexico,Lamb & Goat,0.89,31.17,MEX,484,797.13,242.72
Mexico,Fish,7.56,12.07,MEX,484,797.13,242.72
Mexico,Eggs,18.34,16.85,MEX,484,797.13,242.72
Mexico,Milk - inc. cheese,111.87,159.35000000000002,MEX,484,797.13,242.72
Mexico,Wheat and Wheat Products,35.21,6.71,MEX,484,797.13,242.72
Mexico,Rice,5.64,7.22,MEX,484,797.13,242.72
Mexico,Soybeans,0.02,0.01,MEX,484,797.13,242.72
Mexico,Nuts inc. Peanut Butter,2.51,4.44,MEX,484,797.13,242.72
Costa Rica,Pork,10.28,36.39,CRI,188,891.27,343.07
Costa Rica,Poultry,24.47,26.29,CRI,188,891.27,343.07
Costa Rica,Beef,15.23,469.97,CRI,188,891.27,343.07
Costa Rica,Lamb & Goat,0.02,0.7,CRI,188,891.27,343.07
Costa Rica,Fish,11.32,18.07,CRI,188,891.27,343.07
Costa Rica,Eggs,10.55,9.69,CRI,188,891.27,343.07
Costa Rica,Milk - inc. cheese,183.28,261.06,CRI,188,891.27,343.07
Costa Rica,Wheat and Wheat Products,39.31,7.5,CRI,188,891.27,343.07
Costa Rica,Rice,45.690000000000005,58.47,CRI,188,891.27,343.07
Costa Rica,Soybeans,1.54,0.69,CRI,188,891.27,343.07
Costa Rica,Nuts inc. Peanut Butter,1.38,2.44,CRI,188,891.27,343.07
Ecuador,Pork,14.44,51.11,ECU,218,883.88,291.36
Ecuador,Poultry,21.85,23.47,ECU,218,883.88,291.36
Ecuador,Beef,16.610000000000003,512.55,ECU,218,883.88,291.36
Ecuador,Lamb & Goat,0.44,15.41,ECU,218,883.88,291.36
Ecuador,Fish,5.17,8.25,ECU,218,883.88,291.36
Ecuador,Eggs,8.01,7.359999999999999,ECU,218,883.88,291.36
Ecuador,Milk - inc. cheese,139.6,198.85,ECU,218,883.88,291.36
Ecuador,Wheat and Wheat Products,39.190000000000005,7.470000000000001,ECU,218,883.88,291.36
Ecuador,Rice,45.07,57.68,ECU,218,883.88,291.36
Ecuador,Soybeans,0.0,0.0,ECU,218,883.88,291.36
Ecuador,Nuts inc. Peanut Butter,0.98,1.73,ECU,218,883.88,291.36
Panama,Pork,13.48,47.71,PAN,591,928.4599999999999,260.53000000000003
Panama,Poultry,30.81,33.1,PAN,591,928.4599999999999,260.53000000000003
Panama,Beef,20.4,629.5,PAN,591,928.4599999999999,260.53000000000003
Panama,Lamb & Goat,0.01,0.35,PAN,591,928.4599999999999,260.53000000000003
Panama,Fish,11.05,17.64,PAN,591,928.4599999999999,260.53000000000003
Panama,Eggs,4.53,4.159999999999999,PAN,591,928.4599999999999,260.53000000000003
Panama,Milk - inc. cheese,70.29,100.12,PAN,591,928.4599999999999,260.53000000000003
Panama,Wheat and Wheat Products,38.96,7.430000000000001,PAN,591,928.4599999999999,260.53000000000003
Panama,Rice,66.42,85.0,PAN,591,928.4599999999999,260.53000000000003
Panama,Soybeans,3.53,1.59,PAN,591,928.4599999999999,260.53000000000003
Panama,Nuts inc. Peanut Butter,1.05,1.86,PAN,591,928.4599999999999,260.53000000000003
Romania,Pork,25.31,89.58,ROU,642,766.3000000000001,445.49
Romania,Poultry,15.38,16.52,ROU,642,766.3000000000001,445.49
Romania,Beef,4.78,147.5,ROU,642,766.3000000000001,445.49
Romania,Lamb & Goat,3.41,119.42,ROU,642,766.3000000000001,445.49
Romania,Fish,6.07,9.69,ROU,642,766.3000000000001,445.49
Romania,Eggs,12.94,11.89,ROU,642,766.3000000000001,445.49
Romania,Milk - inc. cheese,238.33,339.48,ROU,642,766.3000000000001,445.49
Romania,Wheat and Wheat Products,134.87,25.72,ROU,642,766.3000000000001,445.49
Romania,Rice,2.59,3.31,ROU,642,766.3000000000001,445.49
Romania,Soybeans,0.01,0.0,ROU,642,766.3000000000001,445.49
Romania,Nuts inc. Peanut Butter,1.8,3.19,ROU,642,766.3000000000001,445.49
Colombia,Pork,6.51,23.04,COL,170,781.53,235.03
Colombia,Poultry,27.57,29.62,COL,170,781.53,235.03
Colombia,Beef,16.36,504.84,COL,170,781.53,235.03
Colombia,Lamb & Goat,0.21,7.35,COL,170,781.53,235.03
Colombia,Fish,6.01,9.6,COL,170,781.53,235.03
Colombia,Eggs,10.78,9.9,COL,170,781.53,235.03
Colombia,Milk - inc. cheese,108.47,154.5,COL,170,781.53,235.03
Colombia,Wheat and Wheat Products,29.79,5.68,COL,170,781.53,235.03
Colombia,Rice,28.02,35.86,COL,170,781.53,235.03
Colombia,Soybeans,0.89,0.4,COL,170,781.53,235.03
Colombia,Nuts inc. Peanut Butter,0.42,0.74,COL,170,781.53,235.03
Maldives,Pork,1.22,4.319999999999999,MDV,462,903.46,476.3299999999999
Maldives,Poultry,18.47,19.84,MDV,462,903.46,476.3299999999999
Maldives,Beef,9.44,291.3,MDV,462,903.46,476.3299999999999
Maldives,Lamb & Goat,0.7,24.51,MDV,462,903.46,476.3299999999999
Maldives,Fish,179.70999999999998,286.94,MDV,462,903.46,476.3299999999999
Maldives,Eggs,10.79,9.91,MDV,462,903.46,476.3299999999999
Maldives,Milk - inc. cheese,111.47,158.78,MDV,462,903.46,476.3299999999999
Maldives,Wheat and Wheat Products,77.77,14.83,MDV,462,903.46,476.3299999999999
Maldives,Rice,50.73,64.92,MDV,462,903.46,476.3299999999999
Maldives,Soybeans,0.2,0.09,MDV,462,903.46,476.3299999999999
Maldives,Nuts inc. Peanut Butter,15.83,28.02,MDV,462,903.46,476.3299999999999
Cyprus,Pork,38.38,135.85000000000002,CYP,196,741.37,303.65000000000003
Cyprus,Poultry,24.45,26.26,CYP,196,741.37,303.65000000000003
Cyprus,Beef,5.79,178.67,CYP,196,741.37,303.65000000000003
Cyprus,Lamb & Goat,5.05,176.85000000000002,CYP,196,741.37,303.65000000000003
Cyprus,Fish,14.86,23.73,CYP,196,741.37,303.65000000000003
Cyprus,Eggs,8.98,8.25,CYP,196,741.37,303.65000000000003
Cyprus,Milk - inc. cheese,113.31,161.4,CYP,196,741.37,303.65000000000003
Cyprus,Wheat and Wheat Products,83.25,15.88,CYP,196,741.37,303.65000000000003
Cyprus,Rice,4.94,6.319999999999999,CYP,196,741.37,303.65000000000003
Cyprus,Soybeans,0.04,0.02,CYP,196,741.37,303.65000000000003
Cyprus,Nuts inc. Peanut Butter,4.6,8.139999999999999,CYP,196,741.37,303.65000000000003
Serbia,Pork,32.04,113.41,SRB,688,723.34,326.71
Serbia,Poultry,10.64,11.43,SRB,688,723.34,326.71
Serbia,Beef,7.05,217.55,SRB,688,723.34,326.71
Serbia,Lamb & Goat,3.56,124.67,SRB,688,723.34,326.71
Serbia,Fish,5.59,8.93,SRB,688,723.34,326.71
Serbia,Eggs,8.89,8.17,SRB,688,723.34,326.71
Serbia,Milk - inc. cheese,148.53,211.57,SRB,688,723.34,326.71
Serbia,Wheat and Wheat Products,105.88,20.19,SRB,688,723.34,326.71
Serbia,Rice,1.22,1.56,SRB,688,723.34,326.71
Serbia,Soybeans,0.0,0.0,SRB,688,723.34,326.71
Serbia,Nuts inc. Peanut Butter,3.31,5.859999999999999,SRB,688,723.34,326.71
United Arab Emirates,Pork,0.0,0.0,ARE,784,897.32,397.71
United Arab Emirates,Poultry,41.04,44.09,ARE,784,897.32,397.71
United Arab Emirates,Beef,5.64,174.04,ARE,784,897.32,397.71
United Arab Emirates,Lamb & Goat,9.08,317.98,ARE,784,897.32,397.71
United Arab Emirates,Fish,20.41,32.59,ARE,784,897.32,397.71
United Arab Emirates,Eggs,8.229999999999999,7.56,ARE,784,897.32,397.71
United Arab Emirates,Milk - inc. cheese,132.66,188.96,ARE,784,897.32,397.71
United Arab Emirates,Wheat and Wheat Products,101.29,19.32,ARE,784,897.32,397.71
United Arab Emirates,Rice,56.25,71.98,ARE,784,897.32,397.71
United Arab Emirates,Soybeans,0.08,0.04,ARE,784,897.32,397.71
United Arab Emirates,Nuts inc. Peanut Butter,23.03,40.760000000000005,ARE,784,897.32,397.71
Algeria,Pork,0.0,0.0,DZA,12,707.88,364.51
Algeria,Poultry,7.42,7.970000000000001,DZA,12,707.88,364.51
Algeria,Beef,5.6,172.8,DZA,12,707.88,364.51
Algeria,Lamb & Goat,7.689999999999999,269.3,DZA,12,707.88,364.51
Algeria,Fish,3.74,5.970000000000001,DZA,12,707.88,364.51
Algeria,Eggs,8.06,7.4,DZA,12,707.88,364.51
Algeria,Milk - inc. cheese,141.53,201.6,DZA,12,707.88,364.51
Algeria,Wheat and Wheat Products,185.42,35.36,DZA,12,707.88,364.51
Algeria,Rice,2.97,3.8,DZA,12,707.88,364.51
Algeria,Soybeans,0.0,0.0,DZA,12,707.88,364.51
Algeria,Nuts inc. Peanut Butter,2.08,3.68,DZA,12,707.88,364.51
Ukraine,Pork,20.56,72.77,UKR,804,665.73,343.28000000000003
Ukraine,Poultry,24.23,26.03,UKR,804,665.73,343.28000000000003
Ukraine,Beef,8.96,276.48999999999995,UKR,804,665.73,343.28000000000003
Ukraine,Lamb & Goat,0.41,14.36,UKR,804,665.73,343.28000000000003
Ukraine,Fish,15.23,24.32,UKR,804,665.73,343.28000000000003
Ukraine,Eggs,18.01,16.54,UKR,804,665.73,343.28000000000003
Ukraine,Milk - inc. cheese,145.03,206.58,UKR,804,665.73,343.28000000000003
Ukraine,Wheat and Wheat Products,105.15,20.05,UKR,804,665.73,343.28000000000003
Ukraine,Rice,3.0,3.84,UKR,804,665.73,343.28000000000003
Ukraine,Soybeans,0.02,0.01,UKR,804,665.73,343.28000000000003
Ukraine,Nuts inc. Peanut Butter,2.68,4.74,UKR,804,665.73,343.28000000000003
Pakistan,Pork,0.0,0.0,PAK,586,669.07,330.95
Pakistan,Poultry,5.01,5.38,PAK,586,669.07,330.95
Pakistan,Beef,8.82,272.17,PAK,586,669.07,330.95
Pakistan,Lamb & Goat,2.46,86.14999999999999,PAK,586,669.07,330.95
Pakistan,Fish,1.87,2.99,PAK,586,669.07,330.95
Pakistan,Eggs,2.95,2.71,PAK,586,669.07,330.95
Pakistan,Milk - inc. cheese,183.13,260.85,PAK,586,669.07,330.95
Pakistan,Wheat and Wheat Products,113.63,21.67,PAK,586,669.07,330.95
Pakistan,Rice,12.25,15.68,PAK,586,669.07,330.95
Pakistan,Soybeans,0.0,0.0,PAK,586,669.07,330.95
Pakistan,Nuts inc. Peanut Butter,0.8300000000000001,1.47,PAK,586,669.07,330.95
Latvia,Pork,34.96,123.74,LVA,428,633.58,348.53999999999996
Latvia,Poultry,20.53,22.05,LVA,428,633.58,348.53999999999996
Latvia,Beef,5.109999999999999,157.68,LVA,428,633.58,348.53999999999996
Latvia,Lamb & Goat,0.3399999999999999,11.91,LVA,428,633.58,348.53999999999996
Latvia,Fish,21.3,34.01,LVA,428,633.58,348.53999999999996
Latvia,Eggs,14.03,12.89,LVA,428,633.58,348.53999999999996
Latvia,Milk - inc. cheese,174.11,248.0,LVA,428,633.58,348.53999999999996
Latvia,Wheat and Wheat Products,72.13,13.76,LVA,428,633.58,348.53999999999996
Latvia,Rice,2.21,2.83,LVA,428,633.58,348.53999999999996
Latvia,Soybeans,0.04,0.02,LVA,428,633.58,348.53999999999996
Latvia,Nuts inc. Peanut Butter,3.78,6.69,LVA,428,633.58,348.53999999999996
Bosnia and Herzegovina,Pork,9.38,33.2,BIH,70,628.1800000000001,313.64
Bosnia and Herzegovina,Poultry,13.17,14.15,BIH,70,628.1800000000001,313.64
Bosnia and Herzegovina,Beef,9.12,281.42,BIH,70,628.1800000000001,313.64
Bosnia and Herzegovina,Lamb & Goat,0.47,16.459999999999997,BIH,70,628.1800000000001,313.64
Bosnia and Herzegovina,Fish,4.06,6.48,BIH,70,628.1800000000001,313.64
Bosnia and Herzegovina,Eggs,4.49,4.119999999999999,BIH,70,628.1800000000001,313.64
Bosnia and Herzegovina,Milk - inc. cheese,174.03,247.89,BIH,70,628.1800000000001,313.64
Bosnia and Herzegovina,Wheat and Wheat Products,93.56,17.84,BIH,70,628.1800000000001,313.64
Bosnia and Herzegovina,Rice,1.88,2.41,BIH,70,628.1800000000001,313.64
Bosnia and Herzegovina,Soybeans,1.48,0.6699999999999999,BIH,70,628.1800000000001,313.64
Bosnia and Herzegovina,Nuts inc. Peanut Butter,2.0,3.54,BIH,70,628.1800000000001,313.64
Fiji,Pork,4.31,15.26,FJI,242,716.0899999999999,252.52
Fiji,Poultry,20.26,21.76,FJI,242,716.0899999999999,252.52
Fiji,Beef,8.96,276.48999999999995,FJI,242,716.0899999999999,252.52
Fiji,Lamb & Goat,5.9,206.62,FJI,242,716.0899999999999,252.52
Fiji,Fish,35.01,55.9,FJI,242,716.0899999999999,252.52
Fiji,Eggs,6.44,5.92,FJI,242,716.0899999999999,252.52
Fiji,Milk - inc. cheese,40.2,57.260000000000005,FJI,242,716.0899999999999,252.52
Fiji,Wheat and Wheat Products,84.22,16.06,FJI,242,716.0899999999999,252.52
Fiji,Rice,45.620000000000005,58.38,FJI,242,716.0899999999999,252.52
Fiji,Soybeans,0.3,0.14,FJI,242,716.0899999999999,252.52
Fiji,Nuts inc. Peanut Butter,1.3,2.3,FJI,242,716.0899999999999,252.52
Poland,Pork,46.190000000000005,163.49,POL,616,607.4,411.42
Poland,Poultry,27.41,29.44,POL,616,607.4,411.42
Poland,Beef,2.32,71.59,POL,616,607.4,411.42
Poland,Lamb & Goat,0.02,0.7,POL,616,607.4,411.42
Poland,Fish,10.49,16.75,POL,616,607.4,411.42
Poland,Eggs,7.53,6.92,POL,616,607.4,411.42
Poland,Milk - inc. cheese,205.39,292.56,POL,616,607.4,411.42
Poland,Wheat and Wheat Products,108.83,20.75,POL,616,607.4,411.42
Poland,Rice,0.95,1.22,POL,616,607.4,411.42
Poland,Soybeans,0.06,0.03,POL,616,607.4,411.42
Poland,Nuts inc. Peanut Butter,2.23,3.95,POL,616,607.4,411.42
Saudi Arabia,Pork,0.0,0.0,SAU,682,692.86,291.82
Saudi Arabia,Poultry,49.05,52.690000000000005,SAU,682,692.86,291.82
Saudi Arabia,Beef,6.45,199.03,SAU,682,692.86,291.82
Saudi Arabia,Lamb & Goat,6.54,229.03,SAU,682,692.86,291.82
Saudi Arabia,Fish,11.99,19.14,SAU,682,692.86,291.82
Saudi Arabia,Eggs,5.37,4.930000000000001,SAU,682,692.86,291.82
Saudi Arabia,Milk - inc. cheese,83.64999999999999,119.15,SAU,682,692.86,291.82
Saudi Arabia,Wheat and Wheat Products,89.47,17.06,SAU,682,692.86,291.82
Saudi Arabia,Rice,36.02,46.09,SAU,682,692.86,291.82
Saudi Arabia,Soybeans,0.05,0.02,SAU,682,692.86,291.82
Saudi Arabia,Nuts inc. Peanut Butter,3.23,5.72,SAU,682,692.86,291.82
Botswana,Pork,0.74,2.62,BWA,72,576.8399999999999,188.85
Botswana,Poultry,5.33,5.73,BWA,72,576.8399999999999,188.85
Botswana,Beef,7.85,242.23,BWA,72,576.8399999999999,188.85
Botswana,Lamb & Goat,3.76,131.67,BWA,72,576.8399999999999,188.85
Botswana,Fish,3.98,6.35,BWA,72,576.8399999999999,188.85
Botswana,Eggs,1.95,1.79,BWA,72,576.8399999999999,188.85
Botswana,Milk - inc. cheese,117.74,167.70999999999998,BWA,72,576.8399999999999,188.85
Botswana,Wheat and Wheat Products,38.2,7.28,BWA,72,576.8399999999999,188.85
Botswana,Rice,7.06,9.03,BWA,72,576.8399999999999,188.85
Botswana,Soybeans,1.16,0.52,BWA,72,576.8399999999999,188.85
Botswana,Nuts inc. Peanut Butter,1.08,1.91,BWA,72,576.8399999999999,188.85
Hungary,Pork,34.93,123.63,HUN,348,576.79,352.99
Hungary,Poultry,23.78,25.54,HUN,348,576.79,352.99
Hungary,Beef,4.96,153.06,HUN,348,576.79,352.99
Hungary,Lamb & Goat,0.11,3.85,HUN,348,576.79,352.99
Hungary,Fish,4.930000000000001,7.87,HUN,348,576.79,352.99
Hungary,Eggs,12.45,11.44,HUN,348,576.79,352.99
Hungary,Milk - inc. cheese,159.05,226.55,HUN,348,576.79,352.99
Hungary,Wheat and Wheat Products,109.98,20.97,HUN,348,576.79,352.99
Hungary,Rice,2.15,2.75,HUN,348,576.79,352.99
Hungary,Soybeans,0.01,0.0,HUN,348,576.79,352.99
Hungary,Nuts inc. Peanut Butter,0.64,1.13,HUN,348,576.79,352.99
Trinidad and Tobago,Pork,8.92,31.57,TTO,780,610.41,315.02
Trinidad and Tobago,Poultry,58.27,62.59,TTO,780,610.41,315.02
Trinidad and Tobago,Beef,6.13,189.16,TTO,780,610.41,315.02
Trinidad and Tobago,Lamb & Goat,2.79,97.71,TTO,780,610.41,315.02
Trinidad and Tobago,Fish,20.54,32.8,TTO,780,610.41,315.02
Trinidad and Tobago,Eggs,4.2,3.86,TTO,780,610.41,315.02
Trinidad and Tobago,Milk - inc. cheese,103.8,147.85000000000002,TTO,780,610.41,315.02
Trinidad and Tobago,Wheat and Wheat Products,90.17,17.2,TTO,780,610.41,315.02
Trinidad and Tobago,Rice,16.38,20.96,TTO,780,610.41,315.02
Trinidad and Tobago,Soybeans,0.04,0.02,TTO,780,610.41,315.02
Trinidad and Tobago,Nuts inc. Peanut Butter,3.78,6.69,TTO,780,610.41,315.02
Tunisia,Pork,0.0,0.0,TUN,788,618.89,370.93
Tunisia,Poultry,18.5,19.87,TUN,788,618.89,370.93
Tunisia,Beef,5.53,170.64,TUN,788,618.89,370.93
Tunisia,Lamb & Goat,5.34,187.01,TUN,788,618.89,370.93
Tunisia,Fish,12.63,20.17,TUN,788,618.89,370.93
Tunisia,Eggs,7.67,7.05,TUN,788,618.89,370.93
Tunisia,Milk - inc. cheese,114.47,163.05,TUN,788,618.89,370.93
Tunisia,Wheat and Wheat Products,197.5,37.66,TUN,788,618.89,370.93
Tunisia,Rice,1.07,1.37,TUN,788,618.89,370.93
Tunisia,Soybeans,1.88,0.8500000000000001,TUN,788,618.89,370.93
Tunisia,Nuts inc. Peanut Butter,6.34,11.22,TUN,788,618.89,370.93
Egypt,Pork,0.02,0.07,EGY,818,673.92,303.48
Egypt,Poultry,14.43,15.5,EGY,818,673.92,303.48
Egypt,Beef,12.88,397.45,EGY,818,673.92,303.48
Egypt,Lamb & Goat,1.58,55.33,EGY,818,673.92,303.48
Egypt,Fish,21.46,34.260000000000005,EGY,818,673.92,303.48
Egypt,Eggs,4.59,4.22,EGY,818,673.92,303.48
Egypt,Milk - inc. cheese,59.46,84.69,EGY,818,673.92,303.48
Egypt,Wheat and Wheat Products,146.83,28.0,EGY,818,673.92,303.48
Egypt,Rice,39.77,50.89,EGY,818,673.92,303.48
Egypt,Soybeans,0.64,0.29,EGY,818,673.92,303.48
Egypt,Nuts inc. Peanut Butter,1.82,3.22,EGY,818,673.92,303.48
Mauritius,Pork,4.08,14.44,MUS,480,672.07,358.12
Mauritius,Poultry,38.51,41.37,MUS,480,672.07,358.12
Mauritius,Beef,5.99,184.84,MUS,480,672.07,358.12
Mauritius,Lamb & Goat,4.08,142.88000000000002,MUS,480,672.07,358.12
Mauritius,Fish,19.66,31.39,MUS,480,672.07,358.12
Mauritius,Eggs,6.319999999999999,5.81,MUS,480,672.07,358.12
Mauritius,Milk - inc. cheese,117.27,167.04,MUS,480,672.07,358.12
Mauritius,Wheat and Wheat Products,114.02,21.74,MUS,480,672.07,358.12
Mauritius,Rice,45.56,58.3,MUS,480,672.07,358.12
Mauritius,Soybeans,0.3,0.14,MUS,480,672.07,358.12
